AreaPxl,Asymmetry,Blueness,BorConBlue,BorConGree,BorConNDVI,BorConRed,BorConCHM,BorConDSM,BorIndex,BorLenByLe,Brightness,Compactnes,CurvByLen,Density,DifNeiBlue,DifNeiGree,DifNeiNDVI,DifNeiNIR,DifNeiRed,EllipticFi,Greenness,LenByWidMl,LenByWidPo,LengthPxl,MaxCHM,MaxDSM,MaxNDVI,MeaInBorND,MeanCHM,MeaInBorCH,MeaInBorDS,MeaOutBorD,MeaOutBorC,MeanBlue,MeanDSM,MeanGreen,MeanNDVI,MeanNIR,MeanRed,MeanStdDev,MeaOutBorN,MinCHM,MinDSM,MinNDVI,MyBrightne,NumPxls,Perimeter,PolySelfIn,RatioBlue,RatioGreen,RatioRed,RectFit,Redness,Roundness,ShapeIndex,SkewBlue,SkewGreen,SkewNDVI,SkewCHM,SkewDSM,SkewRed,StdDevCHM,StdDevBlue,StdDevDSM,StdDevGree,StdDevNDVI,StdDevNIR,StdDevRed,WidthMl,WidthPoly,ClassID
97,0.449904256,0.90803644,3.425925926,3.333333333,-0.00765856,2.759259259,0.007574011,-0.006275318,1.285714286,3.857142857,292.1743309,0.472923709,8.03748306,1.78844558,2.477267013,2.863782481,-0.008968928,-0.968589751,2.968165522,0.608247423,1.02589068,2.488018559,1.166666667,14,0.069152832,719.0814819,-0.176470593,-0.240746389,0.016906109,0.020278931,718.9531784,718.9628257,0.017702793,184.2783505,718.9541286,208.1958763,-0.238279968,133.0927835,216.3505155,9.798842536,-0.233988821,0,718.8934937,-0.300578028,202.9415808,97,48.62929658,0,0.126142738,0.142514831,0.148096867,0.783755994,1.06607288,0.923396422,1.370717323,0.290542495,0.02834027,-0.258114537,1.236392562,0.339257509,0.121628968,0.018876049,10.55055797,0.045750426,9.200671396,0.030077712,7.278102271,9.645298237,5.055448951,12,4
53,0.686995359,0.901168101,11.02083333,13.10416667,-0.043354435,14.27083333,-1.01725E-05,0.001604716,1.5,3.292305582,239.4361535,0.388402881,8.37411638,1.426879002,13.80702844,17.13166018,-0.05594782,2.188216009,16.22852124,0.396226415,1.054319089,4.482280419,1.793920225,14.5794486,0.015869141,719.1480103,-0.101321585,-0.22218006,0.004325435,0.005500562,719.0854178,719.0852612,0.006078772,117.9056604,719.0864281,137.9433962,-0.230579292,85.58490566,136.6603774,11.80518155,-0.178493881,0,719.0385132,-0.365638763,130.836478,53,41.60391472,0,0.098486096,0.115223532,0.114151832,0.710869233,1.044512811,1.151076662,1.648326767,-0.246272438,-0.354017254,-0.325041251,1.020022459,0.941969034,-0.218009729,0.006659828,10.53344028,0.032368894,12.46491695,0.062940356,11.05805258,12.41718741,2.832129831,8.127144335,4
52,0.673696627,0.891932214,1.895833333,2.833333333,-0.024411262,2.604166667,0.005940755,0.000361125,1.5,3.43330703,265.3962588,0.34572985,15.80539617,1.440016973,-1.541156794,-0.069217055,-0.033422398,-7.142869958,0.140010678,0.384615385,1.030679775,3.990789733,1.804428753,13.98068963,0.065368652,719.2249756,-0.155115515,-0.25396386,0.037801889,0.04019165,719.1901432,719.1872052,0.035403368,149.4615385,719.1928324,172.7115385,-0.263862431,105.0769231,180.5384615,15.70113397,-0.219002962,0.022888184,719.1699829,-0.361111104,167.5705128,52,42.84259592,0,0.11263274,0.13015371,0.136052002,0.693186197,1.077388011,0.926415556,1.664100589,0.022262863,0.156103432,0.224230244,0.681043561,0.865518796,-0.050551232,0.01367681,13.76095583,0.020060563,16.14398738,0.054484993,11.40486764,17.19845872,3.605331987,7.747986508,4
43,0.61618826,0.921735621,5.65625,6.5,0.013756517,5.5,-0.001262665,0.001152039,1.066666667,3.2,286.9762704,0.562895694,13.48527333,1.544012278,7.88482717,9.785602723,0.033083049,15.91507626,9.186198698,0.534883721,1.024904137,2.414194933,1.666666667,10,0.013549805,710.8779907,-0.11299435,-0.160089275,0.008055221,0.007725642,710.856551,710.8552775,0.00861613,177.0232558,710.8580961,196.8372093,-0.155507488,147.8604651,202.3023256,4.868559545,-0.17465565,0,710.8289795,-0.184750736,192.0542636,43,31.16227766,0,0.123371354,0.137180129,0.140988888,0.787105518,1.053360242,0.848112732,1.219988563,-0.314646264,-0.622791822,0.467365486,-0.942066329,-2.055379968,-0.506190053,0.004019784,5.218430541,0.009982856,5.247060008,0.01561503,3.933052518,4.140188085,3.457737974,6,4
187,0.285988706,0.921798479,1.984375,1.703125,-0.000222454,1.71875,0.000623703,-6.96182E-05,1.142857143,3.764705882,278.0666102,0.701912951,12.60562796,2.044533196,1.667243026,1.9523509,0.001713192,2.456573464,3.070213659,0.77540107,1.023444878,2.85533759,1.133333333,17,0.068969727,710.7529907,-0.144654095,-0.190882861,0.036686698,0.035577512,710.734679,710.7347756,0.035520241,168.7647059,710.7341204,187.3743316,-0.194513552,130.3529412,193.1069519,6.505097761,-0.189391321,0,710.7089844,-0.287197232,183.0819964,187,58.09149819,0,0.121384373,0.134769386,0.138892585,0.844736405,1.054756643,0.544715508,1.170035879,-0.381256945,-0.34033862,-0.340019842,-0.500370195,-0.073776502,-0.441690297,0.010718754,6.186775208,0.013073634,6.823127073,0.025623742,7.992210741,6.505391003,5.582599209,15,4
158,0.149450134,0.926204135,4,4.193548387,0.006669215,3.951612903,-0.000429215,0.00126205,1.192307692,3.875,290.206964,0.623883325,11.72698636,1.981811224,8.055320025,8.185222884,0.022714208,12.26619891,7.184091599,0.708860759,1.022967854,2.240332212,1.142857143,16,0.042358398,710.9890137,-0.07772021,-0.148794296,0.014513233,0.010439503,710.9691337,710.9677608,0.011110702,180.5316456,710.9651995,199.3924051,-0.137853279,155.3227848,204.8227848,4.18888671,-0.157589674,0,710.9550171,-0.196531788,194.9156118,158,56.23370067,0,0.124415791,0.137413935,0.141156354,0.86506593,1.050828012,0.534362311,1.23311379,-0.193011239,-0.801852022,0.310609651,0.662250745,1.157856426,-0.295677379,0.01588323,4.616523551,0.008767269,4.107473034,0.023849685,7.523186932,3.842663546,6.464910592,14,4
75,0.284401057,0.917511608,-2.380952381,-1.80952381,-0.009377564,-1.976190476,-0.000526065,0.000264486,1.166666667,3.5,280.3255452,0.726339397,15.97776471,1.866252369,-2.99252451,-3.43875206,-0.023669877,-8.952929083,-3.524978807,0.813333333,1.024827063,1.531197849,1.333333333,12,0.028503418,711.286499,-0.176119402,-0.215756347,0.008919271,0.013389587,711.2686672,711.2672984,0.012919108,172.1333333,711.2677262,192.2666667,-0.217624236,127.5333333,198.4266667,5.507997949,-0.205456956,0,711.2189941,-0.25,187.6088889,75,34.9239442,0,0.122809595,0.137173847,0.141568737,0.852444444,1.057661329,0.289263022,1.212435565,0.792113587,0.219880713,0.145232354,0.697613011,-0.27177592,-0.609851986,0.008947675,5.180304581,0.014347408,5.349974039,0.015337482,5.246797965,5.993715227,5.333621986,9,4
163,0.367088964,0.929648127,-1.078125,-0.390625,-0.007765267,-0.171875,0.002370834,-0.012348175,1.185185185,3.368421053,268.6921766,0.563444754,7.937894315,1.974954517,-2.256494739,-2.053046896,-0.010865659,-4.945340081,-0.822410614,0.828220859,1.030363705,2.636251326,1.461538462,19,0.135620117,711.6480103,-0.236111104,-0.32888292,0.055103138,0.05523799,711.5695273,711.5799255,0.053974697,167.1104294,711.5651773,185.2147239,-0.338011241,92.62576687,186.9447853,6.131111403,-0.320595487,0,711.5139771,-0.385185182,179.7566462,163,60.38537065,0,0.124388013,0.137863876,0.13915164,0.835450454,1.039988169,0.456743899,1.25321672,0.013737089,0.114870992,1.116084717,-0.169004064,0.475977381,0.176265355,0.034453223,5.42885512,0.041363882,6.411016526,0.029143262,7.041581921,6.553462564,5.793539439,13,4
153,0.73033994,0.926505665,2.702702703,2.972972973,-0.007003028,3.5,0.005520382,-0.000794282,1.321428571,2.999588466,263.7717067,0.451562071,7.850190526,1.70014992,2.210971894,2.361408797,-0.026513631,-5.576475741,3.156183632,0.738562092,1.029144305,4.335079191,2.324691928,24.67005085,0.142028809,711.6279297,-0.300000012,-0.398193326,0.044782252,0.052347819,711.5254431,711.5280922,0.04663186,162.4836601,711.5382722,180.4836601,-0.387259978,81.20261438,183.1503268,10.84368045,-0.389564726,0,711.456665,-0.558685422,175.372549,153,65.25075105,0,0.123200219,0.136848385,0.138870335,0.804183862,1.04435003,0.515523702,1.495636354,-0.052247407,-0.141751427,-0.922351798,0.926691814,-0.375356479,-0.337477357,0.04301703,10.87847583,0.042952952,11.00689301,0.044862527,9.827505403,10.6456725,5.501547767,10.61218072,4
39,0.543918253,1.068532423,-9,-11.83333333,-0.070327508,-10.06666667,0.292283122,0.110176595,1.071428571,3.333333333,185.4931653,0.750632514,5.075512107,1.650639787,-10.16726668,-16.79171124,-0.262008556,-30.98815505,-11.29406129,0.692307692,1.018566553,2.070244226,1.5,9,6.057495117,718.2230225,-0.275862068,-0.396852517,5.777062049,5.719430542,716.2867157,716.3536428,5.435101827,66.8974359,716.0555702,63.76923077,-0.412198573,23.58974359,57.15384615,10.84090826,-0.305918709,5.406799316,714.8296509,-0.566037714,62.60683761,39,25.8770543,0,0.072129273,0.068756421,0.061623668,0.850873887,0.912901024,0.337021682,1.200961154,0.800875128,0.988047332,-0.108078704,-0.207010631,0.525428343,0.651801687,0.263787516,11.38779119,1.316770576,10.78332411,0.066061569,4.130672937,10.35160947,3.358957,6,11
247,0.745530815,0.905783329,1.5,0.239583333,-0.044051969,1.03125,0.000852585,0.005399068,1.411764706,3.013738367,232.6318658,0.417427642,8.255434978,1.639487256,2.38033783,0.465354979,-0.115041075,-22.05411129,2.921849543,0.522267206,1.068727939,5.419238919,2.084321881,31.85412545,0.129089355,713.6619873,0.07692308,-0.098960173,0.026028158,0.024237217,713.5998066,713.5959279,0.025800007,108.048583,713.6006245,127.48583,-0.144709012,91.69635628,122.3279352,8.902803085,-0.046618847,0,713.5100098,-0.311004788,119.2874494,247,85.70434468,0,0.092892332,0.109603067,0.105168683,0.73542895,1.025488732,0.85381998,1.527083431,-0.258683772,-0.446970666,0.041548431,1.672964079,-0.174524867,-0.299095276,0.033830843,9.591962096,0.03921705,7.890880403,0.070043882,11.36444963,9.225566756,5.688865878,15.28272851,5
82,0.391966952,0.929501324,0.204545455,-0.636363636,-0.014947651,-0.181818182,0.000729648,-0.001794988,1.157894737,3.666666667,225.1390475,0.611471242,11.32826876,1.812717961,1.092670641,-0.72490467,-0.024607629,-4.072397525,0.280803962,0.658536585,1.063658429,2.330245261,1.2,12,0.043273926,718.5209961,-0.115151517,-0.183734903,0.015644353,0.017239816,718.4608573,718.464778,0.015017778,102.7439024,718.4513349,117.5731707,-0.189344488,75.63414634,111.2926829,9.064750212,-0.166163378,0,718.4060059,-0.267326742,110.5365854,82,40.41979196,0,0.091271509,0.104444939,0.098865731,0.84249187,1.006840247,0.681919629,1.214746787,-0.240137116,0.070556628,-0.143901631,0.516793222,0.274767452,-0.062793065,0.016948249,8.294592678,0.04143564,9.179816789,0.039423879,4.28130421,9.719841167,4.470320703,10,5
19,0.400521989,0.891105662,14.2,16.45,0.026286896,15.7,0,-0.015426636,1,3.333333333,260.0103683,0.616778432,33.85567123,1.508025382,29.89477015,34.61676869,0.027100207,27.87569966,34.52919957,0.789473684,1.051604993,2.03886981,1.5,6,2.547668457,718.2265625,-0.121951222,-0.20003533,1.007047954,0.808441162,718.0061646,718.0107286,0.794447157,140.2631579,717.9992098,165.5263158,-0.207259165,109.8421053,166.4210526,10.73677605,-0.230576264,0,717.9180298,-0.279411763,157.4035088,19,19.41421356,0,0.107890434,0.127322858,0.12801109,0.858683864,1.057289345,0.288964111,1.147078669,0.018434397,-0.258162809,0.185254025,0.528327627,1.258902526,0.047538438,1.180092156,10.80858385,0.120264455,10.73297144,0.053461951,14.37564885,10.66877288,2.476782894,4,5
117,0.558986221,0.918764244,0.35,-0.5,0.006340912,-0.75,3.76383E-05,0.001577759,1.304347826,3.328067352,311.254506,0.456147724,7.360336216,1.809673481,1.066157605,1.09110108,0.027254117,9.468661097,1.794606253,0.743589744,1.018776906,2.983706805,1.655293056,18.02848129,0.027038574,718.4199219,-0.138888896,-0.194703464,0.006708651,0.007581346,718.3420566,718.3409998,0.008339078,206.7350427,718.3409059,229.2393162,-0.189898889,162.8888889,239.0683761,5.0236055,-0.200053459,0,718.2945557,-0.232804239,225.014245,117,56.40748851,0,0.132839871,0.147300239,0.15361601,0.824890389,1.06245885,0.577037127,1.386750491,-1.009456916,-0.421046658,0.052479598,1.290206678,0.709285536,-0.468071019,0.009376319,5.069420915,0.031083545,4.85278944,0.01931116,7.915988125,5.148606144,5.12418847,10.8914136,4
330,0.230460146,0.929150117,-0.363636364,-0.5,-0.011542812,-0.477272727,0.000709534,-0.006048029,1.157894737,4,313.7076746,0.577230755,8.150797268,2.130851183,-0.787203994,-1.524124139,-0.017981111,-6.98561332,-1.266495723,0.781818182,1.020240945,2.782621651,1,22,0.071533203,719.4680176,-0.160377353,-0.209795929,0.026662376,0.02711693,719.3797302,719.3844354,0.025483743,214.0818182,719.3898881,235.069697,-0.210652251,157.930303,242.0666667,2.550392812,-0.197618846,0,719.315979,-0.263157904,230.4060606,330,84.88633703,0,0.13648491,0.149865442,0.154326264,0.843530382,1.050608938,0.558897543,1.211060142,-0.148429587,-0.164729069,-0.102921637,0.312373353,-0.329153076,-0.276289335,0.021915366,2.431355096,0.031689712,2.629320093,0.018237373,6.546661645,2.590503247,8.238688332,22,4
309,0.452740863,0.926656074,-0.755555556,-0.766666667,0.002271665,-0.855555556,5.90007E-05,0.000313314,1.216216216,3.284734939,314.5714627,0.549799601,6.240628018,2.045379396,-0.502742455,-0.078185426,0.005315558,1.604529767,-0.290559894,0.838187702,1.021443537,3.727736675,1.561167653,27.39947109,0.132507324,719.5479736,-0.156398103,-0.192524297,0.022626463,0.014355977,719.440873,719.4413918,0.014662893,213.2718447,719.4463104,235.0873786,-0.195732984,162.9546926,242.0970874,2.285180638,-0.194267827,0,719.3685303,-0.253886014,230.1521036,309,82.32062639,0,0.135595164,0.149465165,0.153921837,0.875222596,1.05190039,0.519590349,1.279980279,-0.000625518,-0.180481914,-0.528149308,2.689399126,1.052871503,-0.334077186,0.031315359,2.290521519,0.043330076,2.274553747,0.019405343,6.963001086,2.290466649,7.031993109,17.55062696,4
203,0.687573177,0.917473567,-0.684210526,-0.276315789,0.0040541,-0.75,-0.000230488,-0.001914576,1.225806452,3.04,275.3505612,0.517668014,11.93934521,1.809173542,0.836233406,1.100463661,0.001159564,0.609833631,0.483228127,0.763546798,1.023483584,3.192391776,2.083333333,25,0.047363281,710.7650146,-0.10903427,-0.168864056,0.012425014,0.014375814,710.7167308,710.7189693,0.014670372,162.4334975,710.7133969,181.2019704,-0.163355141,134.9064039,187.4975369,5.89678921,-0.173962448,0,710.6760254,-0.21768707,177.044335,203,68.18003993,0,0.117983052,0.131615472,0.136188237,0.859692264,1.059042849,0.568352697,1.333538572,0.630042287,0.468827209,-0.246067148,1.129942105,0.535694017,0.216510506,0.016673146,5.930572131,0.019912356,5.689294766,0.01931069,6.363853309,6.070500733,6.568351595,12,4
218,0.239738111,0.918935987,-2.027777778,-2.097222222,0.001887568,-2.027777778,0.001393636,0.000578986,1.2,3.789473684,279.4611816,0.601468056,9.582094308,2.031903152,-2.669849083,-2.620733818,-0.003472231,-2.926820538,-2.448162804,0.724770642,1.020739655,2.946458699,1.117647059,19,0.078369141,710.9630127,-0.101449274,-0.150796453,0.020595166,0.019081245,710.9190726,710.9186479,0.01656281,166.8669725,710.9159999,185.353211,-0.152739382,141.6284404,192.5412844,5.46609887,-0.15150724,0,710.8759766,-0.226229504,181.587156,218,67.79592405,0,0.119420502,0.132650417,0.137794654,0.848419936,1.060324357,0.603159041,1.219113831,-0.244311135,-0.253681231,-0.542116018,0.938200941,0.290318305,-0.226179579,0.023359282,5.907211501,0.01803508,5.353470431,0.020709387,7.088854047,5.137614679,6.645429643,17,4
416,0.372706239,0.915541281,-1.018867925,-0.735849057,0.007128908,-0.5,9.78866E-05,-0.003531978,1.261904762,3.550985191,276.33176,0.591614117,5.913314254,2.108203539,-1.329785501,-1.256747475,-0.001252872,-0.616179224,-0.51550349,0.798076923,1.026377227,3.207184702,1.334502628,29.85087076,0.151306152,711.5234375,-0.198813051,-0.283219608,0.03066283,0.03847758,711.3677535,711.3730809,0.040175698,170.6274038,711.3583194,191.2836538,-0.279523806,111.1971154,197.1923077,5.97735343,-0.289879809,-0.00402832,711.2609863,-0.368421048,186.3677885,416,92.00118607,0,0.123494602,0.138444929,0.142721421,0.880808297,1.058081492,0.482154975,1.299269395,0.164046434,-0.073617356,-0.392562923,1.228956356,0.124975972,-0.198853217,0.028067266,6.245238108,0.051743597,5.579092333,0.026084032,7.639698402,6.107729849,8.0868425,22.36853651,4
120,0.81940433,0.969295185,7.454545455,10.95454545,0.005334363,8.651515152,-0.060001258,-0.201757258,1.32,2.827237861,213.5886067,0.489202986,8.570319889,1.52159595,12.36175495,14.41582022,-0.049137074,1.207107364,13.70867109,0.7,1.077372645,3.113929781,2.464668703,23.34433933,7.389404297,721.8300171,0.108808286,-0.116537633,2.790126038,2.678493652,717.4303162,717.7249654,2.730996591,92.6,717.0263667,102.925,-0.175908477,64.31666667,91.075,10.6610039,-0.112989065,0,712.2930298,-0.394736856,95.53333333,120,57.45205162,0,0.086708745,0.096376864,0.085280766,0.799741798,0.95333217,0.864929903,1.506237033,-0.317737339,-0.16625147,0.21501427,0.012901041,-0.493312736,-0.072746591,2.199059859,10.33231178,2.572696901,11.48198771,0.109280199,12.52463129,10.16871223,6.04820358,9.4715932,6
65,0.607514303,0.943617068,12.77272727,9.704545455,-0.059899947,10.65909091,-0.000263561,0.000291304,1.222222222,3.142857143,229.2426713,0.48303686,10.09870406,1.568712748,17.01540683,17.84077529,-0.101576633,-2.2156255,20.673297,0.446153846,1.053151068,2.592634792,1.75,14,0.030456543,712.8444824,-0.049180329,-0.174084144,0.003235802,0.004568917,712.8285819,712.8283879,0.004795172,110.8,712.828741,123.6615385,-0.181369656,81.12307692,117.8,12.42141052,-0.110236378,0,712.8060303,-0.364928901,117.4205128,65,40.8035903,0,0.096666122,0.107887016,0.102773187,0.759952514,1.003231864,1.283262599,1.36438208,0.930429659,0.256868498,-0.435366225,3.531962872,-0.45574478,0.150370412,0.006379902,13.47499108,0.015285319,10.64717647,0.074013957,5.456140344,13.142064,4.219388287,8,5
96,0.231270737,0.921238201,-3.035714286,-5.339285714,-0.004158264,-4.446428571,0.002597264,0.000220163,1.4,4.307692308,236.6887157,0.482984325,1.801508966,1.794745855,-1.695967735,-6.418124171,-0.047706426,-14.2002537,-5.410953639,0.520833333,1.043420322,3.469639935,1,13,0.039978027,717.6231689,0.014634146,-0.159319286,0.01500384,0.014611221,717.5809609,717.5800266,0.013197157,115.21875,717.5789954,130.5,-0.175353816,90.65625,129.4895833,15.58045011,-0.153213765,0,717.5150146,-0.300884962,125.0694444,96,49.18962187,0,0.097358887,0.110271417,0.109417623,0.762177564,1.035341477,0.91285766,1.428869017,0.054255682,-0.035911044,0.414206894,0.721604788,-0.773131643,-0.030555514,0.015905449,16.52094827,0.02965916,15.57174257,0.061292988,9.850791133,14.64865949,3.649170397,13,5
202,0.083627625,0.899203088,9.757575758,11.53030303,-0.015521791,11.84848485,0.027512059,-0.004712654,1.137931034,3.882352941,254.5864075,0.779120107,-4.684716019,2.110989745,12.32919941,14.15372218,-0.059780529,-2.364703924,16.1547469,0.910891089,1.023284772,2.22437744,1.0625,17,0.815246582,718.1295776,-0.227642283,-0.375056123,0.099128043,0.126137247,717.9631696,717.9666414,0.115414026,143,717.9567898,162.7326733,-0.375221035,77.88613861,171.3564356,12.94023188,-0.361055216,0,717.819519,-0.516908228,159.029703,202,57.4305503,0,0.112339069,0.127840818,0.134615542,0.877816912,1.07751214,0.209307721,1.160935949,0.12230811,0.17711356,0.302003136,3.088958758,0.726650261,0.145358041,0.18538909,12.3673156,0.045656373,13.08607535,0.048288856,8.193326549,13.3673047,7.342245143,16,4
118,0.467257192,0.90566262,-6.925925926,-5.759259259,-0.010825585,-5.685185185,0.024296513,0.006287751,1.173913043,3.154979819,244.3484462,0.634305714,10.12709997,1.89096675,-3.374581335,-4.618155967,-0.028059831,-5.680095584,-3.081742027,0.830508475,1.022123631,2.295823046,1.628456405,17.11579886,3.696899414,721.5170288,-0.171875,-0.330084092,0.809644279,0.727347025,718.5080894,718.4429362,0.579395888,129.1694915,718.640536,145.779661,-0.344627421,75.22881356,152.9237288,9.95920174,-0.320296298,0,717.8109741,-0.504672885,142.6242938,118,48.45162987,0,0.10572565,0.119321128,0.125168571,0.86597004,1.07221375,0.354560288,1.242775734,-0.398372837,-0.385305188,0.127368226,1.683707931,1.734877494,-0.749240612,1.293154387,9.73662062,1.2520924,10.21143891,0.075977483,13.83462312,9.929545691,5.687570578,10.51044339,4
429,0.103108547,0.924371239,1.981132075,1.613207547,0.003147032,1.905660377,-2.87902E-05,-0.001035294,1.261904762,3.979452308,311.9617042,0.621558615,5.120691351,2.090370831,4.765225578,5.52266927,0.01991262,9.915115046,5.776916567,0.65034965,1.019913618,2.453088403,1.01214667,26.63683135,0.138671875,718.9500122,-0.146987945,-0.220212352,0.02647375,0.024598604,718.8198644,718.8216539,0.023876404,210.5268065,718.8155139,232.2867133,-0.208097041,157.7389277,240.4405594,4.067953286,-0.224400854,0,718.65802,-0.28840971,227.7513598,429,92.42103745,0,0.134969648,0.148920018,0.154147484,0.817994815,1.055715143,0.713420338,1.279432056,-0.863272212,-0.310951884,-0.404357884,1.645022494,0.090804313,-0.841825409,0.039355198,4.150137393,0.080085736,3.784317494,0.022718358,7.774616504,4.26940497,10.90313261,26.31716543,4
382,0.536193364,0.936305955,-0.833333333,-1.101851852,-0.009565209,-1.055555556,-0.0009257,-0.001516837,1.285714286,3.351356209,305.9403704,0.513415603,8.32026581,1.982261439,-1.966726255,-3.226266372,-0.030718258,-11.83884354,-3.792583009,0.764397906,1.017049318,4.073173031,1.653257793,32.22575974,0.089233398,719.6870117,-0.201005027,-0.254311002,0.020770807,0.013744266,719.601566,719.6044596,0.013726807,210.2774869,719.6023754,228.4109948,-0.266531032,136.3534031,235.0575916,3.315659779,-0.244387591,0,719.5130005,-0.348973602,224.5820244,382,97.51232412,0,0.137463053,0.149317329,0.153662357,0.852622952,1.046644727,0.584630138,1.381440177,-0.186789147,0.069368175,-0.20061883,1.682647909,-0.702497084,-0.011617198,0.023975855,3.080332132,0.03597447,2.962449912,0.02831848,9.20409802,3.904197293,7.829425509,19.49227753,4
112,0.056821725,0.914507505,-2.78,-1.02,0.001276903,-1.96,-0.001751709,-0.000797119,1.086956522,3.846153846,290.2119714,0.822512727,5.543716941,1.966896571,-5.738095591,-2.921477633,-0.006332911,-3.897599681,-3.575869859,0.732142857,1.025291284,1.004395938,1.083333333,13,0.051330566,719.7089844,-0.210526317,-0.26595122,0.01040159,0.013224284,719.6664361,719.668454,0.015715027,184.7767857,719.6669998,207.1607143,-0.262502956,125.2410714,214.2142857,7.550648287,-0.269087471,0,719.6043091,-0.316923082,202.0505952,112,41.91564318,0,0.127339189,0.142765106,0.147626085,0.860595823,1.060201211,0.3899184,1.181138978,-0.605961988,-0.855281663,0.158536982,2.267706021,0.134746992,-0.882872534,0.010322209,8.927995517,0.023825023,6.426165224,0.024440057,7.52762239,7.29778412,7.46042921,12,4
73,0.737313686,0.913973954,-3.543478261,-2.413043478,0.003105622,-2.282608696,-0.002426811,-0.000631581,1.210526316,3.066666667,293.9945408,0.600394999,3.868378923,1.599409948,-3.11546743,-1.973696058,-0.009379481,-3.87453022,-1.73794613,0.616438356,1.024978888,2.642926928,2.142857143,15,0.007873535,719.7750244,-0.174193546,-0.239432283,0.002049276,0.00254732,719.7180194,719.7187548,0.004256399,187.7945205,719.7124299,210.6027397,-0.238853649,133.8493151,218.0136986,11.88680857,-0.242969983,0,719.6690063,-0.291784704,205.4703196,73,39.75149536,0,0.127753747,0.14326983,0.148311392,0.813547438,1.061047158,0.644230985,1.345973193,-0.473113914,-0.619028442,0.412486818,1.092683447,0.4862285,-0.67527195,0.003454782,13.48866485,0.027638175,10.17348114,0.022116454,6.258520182,11.99827973,4.76472874,7,4
99,0.590339771,0.923097797,8.36,8.66,-0.002799606,8.06,-0.003023682,0.018839111,1.136363636,3.333333333,281.4923811,0.581794258,6.676367726,1.787556523,12.88044124,14.59095134,0.018057755,14.19893091,13.62361909,0.555555556,1.025453164,2.119198832,1.5,15,0.048583984,710.6589966,-0.080459774,-0.180739489,0.017731638,0.015244704,710.548645,710.5289023,0.017292821,171.8080808,710.5528145,190.8585859,-0.171391199,138.5454545,195.6969697,6.842126945,-0.178350399,0,710.46698,-0.243750006,186.1212121,99,45.77197788,0,0.122069436,0.135604797,0.139042463,0.77058904,1.051449039,0.938206324,1.256297269,0.085310224,-0.193950105,-0.130062484,0.583916612,1.052699745,-0.359550883,0.01889862,6.95392741,0.046729728,7.382767406,0.03510606,8.233060635,6.189686021,5.393884702,10,4
85,0.795942884,0.937337192,5.106060606,4.954545455,-0.014376105,4.545454545,-0.005219431,0.005523682,1.571428571,3.106647216,258.6839522,0.268920154,8.807021929,1.328575794,10.58569439,10.51639734,-0.044941509,-4.081164469,10.433093,0.294117647,1.027930535,7.048558916,2.27719672,21.2447682,0.092834473,710.75,-0.180212021,-0.274321597,0.020525046,0.022476495,710.6655788,710.6588534,0.03059082,152.4,710.6668199,167.1294118,-0.280315619,94.98823529,168.2352941,10.75430985,-0.257387172,0,710.6220093,-0.425196856,162.5882353,85,59.39642798,0,0.117827178,0.129215137,0.130070144,0.629782821,1.034732272,1.187776923,1.789676277,-0.804098647,-0.693429758,-0.443440925,1.041891778,0.130630295,-0.943509629,0.02542007,10.657447,0.026177943,10.80717434,0.054076714,12.29968351,10.79830821,2.622209895,9.329351312,4
570,0.093328716,0.921274338,-0.6328125,-0.8828125,-0.000753786,-1.09375,-0.001091003,-0.000905514,1.333333333,4.16240952,267.1516346,0.569133415,7.135911667,2.207495726,-2.278423753,-2.447287118,-0.00406603,-2.767580292,-2.408694418,0.831578947,1.020396489,3.553675532,1.088286666,30.75141919,0.097473145,711.1019897,-0.119741097,-0.194059317,0.015518349,0.02293841,711.023393,711.0248627,0.026216431,155.3947368,711.0178222,172.1140351,-0.201705834,118.7192982,178.5122807,5.582203363,-0.192242336,0,710.9520264,-0.280575544,168.6736842,570,110.3479435,0,0.116334483,0.128851194,0.133641167,0.872862669,1.058329173,0.506627809,1.340332507,0.495701656,0.351964512,-0.015965982,1.8226503,0.483106022,0.270998187,0.019422199,5.228159954,0.029760017,5.798001428,0.030188223,7.539264206,5.720448706,8.607791269,28.25672698,4
71,0.895548977,0.917052044,8.34,8.26,-0.001497892,8.54,-0.001606445,0.008626709,1.19047619,2.647748143,284.7092309,0.457530462,5.248692493,1.339609186,13.73341862,14.73358303,-0.002714152,8.87645995,14.1665214,0.633802817,1.02855465,1.944714977,3.28137349,18.88397132,0.142944336,711.3140259,-0.15406163,-0.197356732,0.026371486,0.032373047,711.2384506,711.2297058,0.037361839,175.9577465,711.2362955,197.3521127,-0.194197159,136.6901408,202.3098592,4.488063199,-0.195806784,0,711.1450195,-0.256097555,191.8732394,71,45.38571191,0,0.123605228,0.138634151,0.142116825,0.812798713,1.054393305,0.53285185,1.483477073,0.18782818,-0.307310336,-0.447332723,1.433720229,-0.255335829,-0.350401892,0.038271851,5.072534771,0.07022144,4.666628881,0.024923849,8.013354258,3.725025945,6.498993727,5.754898482,4
